customer_id,segment_name,recency_days,frequency,monetary_value,return_rate,support_ticket_count,sessions_30d,product_views_30d,campaign_clicks_30d,average_discount_used
CUST00895,Discount Sensitive,54,4,922.7893,0.0,1.0,14,45,1,0.3725
CUST00896,Loyal Customers,-12,12,8843.6607,0.08333333333333333,2.0,3,10,1,0.22666666666666668
CUST00897,Dormant and At Risk,-57,4,1788.7437,0.25,0.0,3,17,1,0.1925
CUST00898,Discount Sensitive,339,6,3148.5098,0.16666666666666666,1.0,2,9,1,0.305
CUST00899,Dormant and At Risk,187,1,471.213,1.0,1.0,4,21,0,0.18
CUST00900,Dormant and At Risk,58,2,931.2804,0.0,1.0,1,5,1,0.25
CUST00901,Dormant and At Risk,-36,5,1873.5115,0.0,3.0,9,52,0,0.24
CUST00902,Dormant and At Risk,-30,2,1967.3319999999999,0.0,0.0,5,21,1,0.28500000000000003
CUST00903,Dormant and At Risk,42,1,417.2387999999999,0.0,1.0,13,61,0,0.34
CUST00904,High Value but Unhappy,-35,9,4828.5892,0.4444444444444444,4.0,7,27,2,0.2577777777777778
CUST00905,Loyal Customers,-46,6,4489.142699999999,0.0,2.0,11,59,1,0.27666666666666667
CUST00906,Discount Sensitive,38,2,1095.1331,0.0,0.0,3,16,0,0.395
CUST00907,Discount Sensitive,220,3,2011.6739,0.0,2.0,2,11,0,0.37333333333333335
CUST00908,Loyal Customers,-48,3,2378.306,0.0,1.0,3,8,2,0.26333333333333336
CUST00909,Dormant and At Risk,185,1,313.7214,1.0,1.0,0,0,0,0.49
CUST00910,Dormant and At Risk,127,1,755.9852,0.0,1.0,3,13,1,0.39
CUST00911,Loyal Customers,-51,12,4682.9469,0.08333333333333333,1.0,2,11,0,0.28583333333333333
CUST00912,Discount Sensitive,138,2,1043.7703,0.0,0.0,0,0,2,0.315
CUST00913,Discount Sensitive,183,3,1202.0861,0.0,1.0,1,3,1,0.37333333333333335
CUST00914,Discount Sensitive,-48,4,1399.3126,0.25,0.0,13,74,0,0.3775
CUST00915,Dormant and At Risk,113,4,1704.6535,0.0,2.0,1,3,0,0.25
CUST00916,Loyal Customers,-13,6,3701.3512000000005,0.16666666666666666,2.0,9,32,1,0.23666666666666666
CUST00917,Dormant and At Risk,286,3,1252.2974,0.0,1.0,1,4,1,0.2833333333333333
CUST00918,Discount Sensitive,236,2,710.4858,0.0,1.0,1,6,0,0.38
CUST00919,Dormant and At Risk,-58,3,1846.8073000000002,0.0,1.0,13,44,0,0.23
CUST00920,Loyal Customers,66,4,2686.4914,0.5,2.0,12,68,3,0.27749999999999997
CUST00921,Dormant and At Risk,195,1,1201.554,1.0,1.0,3,9,0,0.1
CUST00922,Dormant and At Risk,-41,2,1371.1384,0.0,0.0,9,29,3,0.185
CUST00923,Loyal Customers,57,7,3217.8348,0.0,2.0,8,43,0,0.27714285714285714
CUST00924,Loyal Customers,-44,6,2452.2971000000002,0.16666666666666666,0.0,1,5,1,0.37666666666666665
CUST00925,Dormant and At Risk,-51,3,954.31,0.0,1.0,6,26,0,0.2333333333333333
CUST00926,Dormant and At Risk,-24,4,1874.8555999999999,0.0,1.0,5,27,0,0.2025
CUST00927,Dormant and At Risk,343,1,395.4304,0.0,0.0,1,6,0,0.36
CUST00928,Dormant and At Risk,229,1,153.0085,0.0,0.0,1,4,2,0.53
CUST00929,Dormant and At Risk,-41,3,814.3929,0.0,0.0,5,27,1,0.22
CUST00930,Loyal Customers,-29,6,2566.7741,0.16666666666666666,1.0,9,26,0,0.3566666666666667
CUST00931,Loyal Customers,-59,3,2079.1412,0.0,0.0,11,47,0,0.23666666666666666
CUST00932,Dormant and At Risk,83,1,550.944,1.0,1.0,12,71,0,0.2
CUST00933,Dormant and At Risk,205,3,1624.0965999999999,0.0,0.0,0,0,0,0.22666666666666666
CUST00934,Loyal Customers,44,10,4709.0243,0.1,3.0,4,20,1,0.258
CUST00935,Loyal Customers,-28,7,3472.5685000000003,0.0,0.0,7,40,0,0.33714285714285713
CUST00936,Loyal Customers,-31,5,3125.7386,0.0,1.0,3,16,1,0.22800000000000004
CUST00937,Dormant and At Risk,126,5,2806.0013999999996,0.0,1.0,2,7,2,0.16999999999999998
CUST00938,Loyal Customers,26,3,3473.1234999999997,0.0,1.0,2,8,0,0.2933333333333334
CUST00939,Discount Sensitive,-7,2,771.2460000000001,0.5,0.0,7,25,2,0.305
CUST00940,Loyal Customers,-56,4,2346.6536,0.75,2.0,0,0,0,0.21750000000000003
CUST00941,Dormant and At Risk,183,5,2595.0279,0.0,2.0,6,17,1,0.294
CUST00942,Dormant and At Risk,7,1,264.66700000000003,1.0,1.0,4,18,1,0.35
CUST00943,Discount Sensitive,346,5,2843.4157,0.0,0.0,2,8,0,0.304
CUST00944,Loyal Customers,74,6,3373.2197,0.16666666666666666,1.0,1,5,1,0.24833333333333332
CUST00945,Dormant and At Risk,-48,3,1792.9503,0.0,0.0,5,30,0,0.20333333333333334
CUST00946,Dormant and At Risk,173,1,330.7969,0.0,0.0,4,22,5,0.39
CUST00947,Loyal Customers,-41,10,8885.2497,0.1,2.0,0,0,0,0.161
CUST00948,Dormant and At Risk,79,1,831.276,0.0,0.0,11,58,0,0.1
CUST00949,Dormant and At Risk,130,2,1084.7889999999998,0.0,0.0,2,8,0,0.14500000000000002
CUST00950,Dormant and At Risk,209,3,3252.9265000000005,0.0,1.0,5,15,0,0.16666666666666666
CUST00951,Dormant and At Risk,-4,2,970.3197000000001,0.5,0.0,6,32,2,0.185
CUST00952,Loyal Customers,-8,9,3486.5978999999998,0.0,0.0,16,73,4,0.33222222222222225
CUST00953,Discount Sensitive,-49,4,1517.2294000000002,0.25,1.0,5,18,2,0.3475
CUST00954,Discount Sensitive,-36,3,913.9896,0.0,0.0,12,44,2,0.39999999999999997
CUST00955,Dormant and At Risk,63,2,628.1779999999999,0.0,0.0,4,17,0,0.145
CUST00956,Loyal Customers,-27,8,4957.4205,0.0,2.0,10,52,1,0.2875
CUST00957,Dormant and At Risk,-30,4,1786.7208999999998,0.5,1.0,5,26,0,0.23
CUST00958,Dormant and At Risk,160,2,753.3326,0.0,1.0,2,6,0,0.27
CUST00959,Loyal Customers,63,7,2743.5712,0.14285714285714285,1.0,0,0,0,0.3085714285714286
CUST00960,Dormant and At Risk,146,4,3090.2535000000003,0.25,2.0,1,3,0,0.2125
CUST00961,Loyal Customers,-48,7,3006.1844,0.14285714285714285,1.0,2,6,0,0.3457142857142857
CUST00962,Dormant and At Risk,22,1,258.5634,1.0,1.0,9,52,0,0.26
CUST00963,Dormant and At Risk,103,1,423.19199999999995,0.0,0.0,9,35,1,0.34
CUST00964,Dormant and At Risk,219,3,1586.8326,0.0,0.0,0,0,0,0.25
CUST00965,Discount Sensitive,-54,3,775.3028999999999,0.0,2.0,5,27,0,0.3233333333333333
CUST00966,Discount Sensitive,-18,2,1886.6997999999999,0.0,1.0,4,15,2,0.305
CUST00967,Dormant and At Risk,218,2,1437.9501999999998,0.5,1.0,2,7,0,0.29000000000000004
CUST00968,Dormant and At Risk,98,6,4996.3373,0.0,1.0,12,47,0,0.29
CUST00969,Loyal Customers,-40,5,2050.3842,0.0,1.0,14,68,4,0.32999999999999996
CUST00970,Discount Sensitive,188,3,939.9830000000001,0.0,1.0,6,18,3,0.41
CUST00971,Loyal Customers,-22,9,4171.6669999999995,0.0,1.0,20,119,2,0.2866666666666667
CUST00972,Champions,-9,6,6009.7644,0.0,1.0,5,21,4,0.27166666666666667
CUST00973,Loyal Customers,-44,8,2746.072,0.0,2.0,4,13,0,0.28625
CUST00974,Loyal Customers,-38,6,2817.7236000000003,0.16666666666666666,2.0,11,56,0,0.2783333333333333
CUST00975,Loyal Customers,-41,5,2243.8634,0.0,0.0,11,50,0,0.292
CUST00976,Loyal Customers,-49,8,4291.6219,0.125,2.0,9,26,3,0.3375
CUST00977,Dormant and At Risk,-48,4,1787.3428999999999,0.0,0.0,9,32,2,0.295
CUST00978,Dormant and At Risk,307,1,449.5992,0.0,1.0,0,0,0,0.38
CUST00979,Dormant and At Risk,103,8,4610.0942000000005,0.0,1.0,5,23,0,0.27999999999999997
CUST00980,Dormant and At Risk,81,1,364.32419999999996,0.0,0.0,4,21,1,0.26
CUST00981,Loyal Customers,-10,9,4992.4936,0.0,1.0,6,16,0,0.2877777777777778
CUST00982,Discount Sensitive,-48,5,1756.5130000000001,0.0,3.0,4,17,2,0.308
CUST00983,Dormant and At Risk,256,2,1764.2038000000002,0.0,1.0,1,4,0,0.10500000000000001
CUST00984,Loyal Customers,-53,4,3798.5574,0.0,0.0,3,9,0,0.14750000000000002
CUST00985,Dormant and At Risk,85,1,624.41,0.0,1.0,5,18,0,0.15
CUST00986,Loyal Customers,-54,6,2529.1354,0.0,0.0,1,4,0,0.3566666666666667
CUST00987,Loyal Customers,-25,6,4566.8888,0.0,1.0,2,11,0,0.2916666666666667
CUST00988,Loyal Customers,-16,7,3941.3244,0.0,0.0,3,13,0,0.16142857142857142
CUST00989,Dormant and At Risk,158,5,3167.1267,0.0,0.0,0,0,0,0.22999999999999998
CUST00990,Loyal Customers,-46,9,4749.4043,0.1111111111111111,2.0,6,30,0,0.28444444444444444
CUST00991,Loyal Customers,-12,12,9235.6074,0.0,2.0,9,41,1,0.22666666666666668
CUST00992,Discount Sensitive,272,5,3215.5624,0.0,0.0,6,15,3,0.322
CUST00993,Dormant and At Risk,164,7,6120.5963,0.0,1.0,1,3,0,0.10714285714285714
CUST00994,Champions,-49,8,5092.1872,0.125,0.0,8,43,1,0.35125
CUST00995,Discount Sensitive,159,4,1688.2259,0.0,0.0,6,18,1,0.33
CUST00996,Loyal Customers,-41,8,3422.7841,0.0,3.0,14,60,0,0.18875
CUST00997,Dormant and At Risk,180,1,218.3195,0.0,1.0,4,20,1,0.33
CUST00998,Loyal Customers,-37,5,3524.5242,0.0,0.0,6,23,0,0.16
CUST00999,Discount Sensitive,148,7,3439.7712,0.0,2.0,0,0,1,0.30428571428571427
CUST01000,Loyal Customers,-39,4,2356.8012,0.0,1.0,3,16,0,0.32
CUST01001,Dormant and At Risk,313,5,3316.7055,0.0,0.0,1,5,2,0.22800000000000004
CUST01002,Loyal Customers,-20,6,2978.6027,0.0,0.0,11,51,0,0.22833333333333336
CUST01003,Dormant and At Risk,138,1,642.3416,0.0,1.0,6,32,0,0.32
CUST01004,Discount Sensitive,215,7,3914.8696,0.0,1.0,1,3,0,0.3385714285714286
CUST01005,Dormant and At Risk,144,1,1090.3294,0.0,1.0,4,13,0,0.18
CUST01006,Dormant and At Risk,-13,3,1467.6946,0.0,0.0,3,12,0,0.20333333333333334
CUST01007,Loyal Customers,-4,5,2095.84,0.0,1.0,5,22,2,0.312
CUST01008,Dormant and At Risk,269,1,425.835,0.0,0.0,1,4,0,0.1
CUST01009,Dormant and At Risk,-29,2,886.0256,0.0,0.0,7,35,0,0.25
CUST01010,Dormant and At Risk,-44,2,563.5137,0.0,0.0,3,17,0,0.29500000000000004
CUST01011,Dormant and At Risk,365,4,1445.1743999999999,0.0,0.0,4,23,0,0.265
CUST01012,Loyal Customers,-39,5,2869.1382,0.2,2.0,7,39,0,0.164
CUST01013,Dormant and At Risk,307,2,965.3802000000001,0.5,1.0,0,0,0,0.255
CUST01014,Dormant and At Risk,137,7,2974.5116,0.0,1.0,1,3,1,0.26857142857142857
CUST01015,Loyal Customers,-49,5,2332.8783999999996,0.0,1.0,12,36,1,0.166
CUST01016,Dormant and At Risk,-24,4,1256.6124,0.0,0.0,6,16,0,0.26
CUST01017,Loyal Customers,-14,6,4404.4655,0.16666666666666666,2.0,3,16,0,0.25333333333333335
CUST01018,Discount Sensitive,-54,2,765.2648,0.0,1.0,10,59,1,0.32
CUST01019,Discount Sensitive,290,2,731.4048,0.0,1.0,4,15,3,0.38
CUST01020,Dormant and At Risk,131,1,158.60909999999998,0.0,0.0,1,6,0,0.33
CUST01021,Discount Sensitive,-9,3,832.2392,0.3333333333333333,1.0,6,20,2,0.35000000000000003
CUST01022,Discount Sensitive,252,2,834.7872,0.0,1.0,0,0,0,0.455
CUST01023,Dormant and At Risk,204,1,720.6396000000001,0.0,0.0,8,20,0,0.24
CUST01024,Dormant and At Risk,-43,2,769.1597,0.0,0.0,10,42,2,0.245
CUST01025,Loyal Customers,-37,6,6171.3369,0.16666666666666666,2.0,20,115,5,0.18666666666666668
CUST01026,Discount Sensitive,65,2,449.12160000000006,0.0,1.0,9,50,1,0.41500000000000004
CUST01027,Loyal Customers,-2,5,3786.1681,0.0,2.0,11,40,0,0.16799999999999998
CUST01028,Dormant and At Risk,173,1,2079.104,0.0,0.0,6,20,0,0.26
CUST01029,Discount Sensitive,-42,5,1884.1298,0.0,2.0,3,18,0,0.33799999999999997
CUST01030,Champions,-1,12,7805.5143,0.0,0.0,10,45,2,0.2366666666666667
CUST01031,Discount Sensitive,174,5,2024.4966,0.0,1.0,4,16,0,0.406
CUST01032,Discount Sensitive,-16,2,619.8822,0.0,0.0,5,27,2,0.365
CUST01033,High Value but Unhappy,-6,11,3791.9674999999997,0.18181818181818182,4.0,4,15,1,0.3563636363636364
CUST01034,Loyal Customers,-15,10,4620.290300000001,0.0,0.0,9,27,2,0.29500000000000004
CUST01035,Loyal Customers,-51,8,2414.3102,0.125,1.0,5,28,1,0.41625
CUST01036,Dormant and At Risk,141,6,4358.2407,0.0,0.0,8,33,0,0.17166666666666666
CUST01037,Discount Sensitive,-34,2,1102.0448999999999,0.0,0.0,6,26,0,0.385
CUST01038,Dormant and At Risk,52,4,1511.1571,0.0,1.0,4,15,1,0.2375
CUST01039,Loyal Customers,-43,4,2092.2781999999997,0.25,2.0,12,54,1,0.22249999999999998
CUST01040,Dormant and At Risk,130,1,410.01869999999997,0.0,1.0,1,5,0,0.31
CUST01041,Discount Sensitive,-60,2,403.9057000000001,0.0,0.0,1,5,0,0.42
CUST01042,Dormant and At Risk,-26,2,1026.2892000000002,0.0,0.0,10,48,1,0.18
CUST01043,Dormant and At Risk,74,1,176.415,0.0,0.0,1,3,0,0.62
CUST01044,Loyal Customers,-30,3,2598.9404999999997,0.0,0.0,2,5,0,0.26666666666666666
CUST01045,Dormant and At Risk,-57,3,1768.5239,0.0,0.0,4,12,0,0.20333333333333337
CUST01046,Dormant and At Risk,105,1,929.6010000000001,0.0,1.0,1,3,0,0.1
CUST01047,Dormant and At Risk,149,1,303.4746,0.0,0.0,2,6,0,0.22
CUST01048,Dormant and At Risk,128,1,585.7605,0.0,1.0,8,45,0,0.05
CUST01049,Dormant and At Risk,144,1,307.228,0.0,0.0,6,36,1,0.11
CUST01050,Loyal Customers,-23,4,2626.4397,0.0,0.0,8,44,0,0.16
CUST01051,Discount Sensitive,103,2,853.3895,0.0,1.0,7,22,3,0.38
CUST01052,Dormant and At Risk,173,1,725.5625,0.0,0.0,7,39,0,0.05
CUST01053,Dormant and At Risk,146,2,2418.5007,0.0,1.0,0,0,0,0.205
CUST01054,Discount Sensitive,176,5,1639.6080000000002,0.0,2.0,1,4,0,0.378
CUST01055,Dormant and At Risk,206,4,4065.3253000000004,0.25,1.0,12,54,3,0.17500000000000002
CUST01056,Loyal Customers,-16,7,4350.5852,0.2857142857142857,2.0,3,9,0,0.21428571428571427
CUST01057,Dormant and At Risk,-37,2,1094.3146000000002,0.0,1.0,3,14,2,0.18
CUST01058,Dormant and At Risk,110,3,1241.5423999999998,0.0,2.0,1,4,1,0.23666666666666666
CUST01059,Dormant and At Risk,146,1,415.1868,0.0,1.0,5,13,0,0.31
CUST01060,Loyal Customers,-29,4,2764.6502,0.0,1.0,2,7,0,0.1925
CUST01061,Discount Sensitive,-58,4,1296.5206999999998,0.0,0.0,11,40,1,0.4125
CUST01062,Dormant and At Risk,294,5,2454.1486,0.0,2.0,1,4,2,0.194
CUST01063,Discount Sensitive,-31,3,1100.4661,0.3333333333333333,1.0,2,11,1,0.36333333333333334
CUST01064,Dormant and At Risk,-4,4,1605.8291,0.0,0.0,9,24,0,0.20750000000000002
CUST01065,Dormant and At Risk,-2,3,1205.4418,0.0,1.0,4,12,0,0.27666666666666667
CUST01066,Loyal Customers,-30,4,2118.8651,0.0,0.0,2,11,2,0.275
CUST01067,Loyal Customers,-54,5,3885.5877,0.0,1.0,3,10,0,0.246
CUST01068,Dormant and At Risk,130,5,2925.5733,0.0,0.0,2,11,0,0.292
CUST01069,Dormant and At Risk,-8,2,2889.1374,0.0,0.0,3,14,1,0.255
CUST01070,Loyal Customers,-48,11,6299.225799999999,0.0,2.0,1,5,1,0.2318181818181818
CUST01071,Dormant and At Risk,-6,2,1002.8518999999999,0.0,0.0,7,33,1,0.22500000000000003
CUST01072,Dormant and At Risk,183,1,264.089,1.0,1.0,8,23,3,0.3
CUST01073,Loyal Customers,80,3,3549.8665,0.3333333333333333,2.0,5,17,0,0.14333333333333334
CUST01074,Dormant and At Risk,114,3,1373.0393,0.0,0.0,12,61,0,0.24
CUST01075,Dormant and At Risk,26,2,1381.8749,1.0,2.0,1,5,0,0.065
CUST01076,Loyal Customers,-50,8,3461.9076,0.0,1.0,2,9,0,0.3
CUST01077,Dormant and At Risk,68,1,594.4235,0.0,0.0,1,4,0,0.45
CUST01078,Dormant and At Risk,156,2,591.2326,0.0,1.0,2,6,1,0.24
CUST01079,Dormant and At Risk,177,1,1649.6280000000002,0.0,0.0,5,20,0,0.1
CUST01080,Discount Sensitive,117,3,788.7991999999999,0.3333333333333333,2.0,0,0,1,0.37000000000000005
CUST01081,Loyal Customers,-48,6,4020.6933,0.16666666666666666,1.0,0,0,1,0.2333333333333333
CUST01082,Dormant and At Risk,35,1,779.8956,0.0,0.0,4,15,0,0.34
CUST01083,Discount Sensitive,236,2,496.384,0.0,0.0,1,4,2,0.35
CUST01084,Loyal Customers,-1,9,3832.254,0.0,1.0,3,14,0,0.2588888888888889
CUST01085,Dormant and At Risk,358,1,1160.939,0.0,0.0,1,5,1,0.35
CUST01086,Loyal Customers,-23,6,3118.5763,0.16666666666666666,3.0,8,22,0,0.365
CUST01087,Dormant and At Risk,2,1,587.6009999999999,1.0,1.0,2,6,1,0.3
CUST01088,Discount Sensitive,-57,2,754.3586,0.0,0.0,8,43,1,0.375
CUST01089,Dormant and At Risk,25,1,192.38070000000002,0.0,0.0,2,7,0,0.43
CUST01090,Dormant and At Risk,144,2,949.2818,0.0,0.0,1,4,0,0.21000000000000002
CUST01091,Dormant and At Risk,87,1,358.83399999999995,0.0,1.0,7,35,0,0.29
CUST01092,Dormant and At Risk,196,9,5735.1005000000005,0.0,2.0,2,11,0,0.2833333333333333
CUST01093,Discount Sensitive,-41,5,1404.4854,0.0,1.0,5,17,0,0.36
CUST01094,Loyal Customers,-3,7,3539.5425999999998,0.0,3.0,1,6,0,0.2285714285714286
CUST01095,Discount Sensitive,-36,4,1640.8276,0.0,0.0,2,8,1,0.3625
CUST01096,Loyal Customers,-46,8,4714.2447,0.125,2.0,10,44,2,0.18375
CUST01097,Dormant and At Risk,233,5,2258.7056000000002,0.0,0.0,4,23,0,0.25
CUST01098,Discount Sensitive,198,2,1278.4134,0.0,1.0,3,9,0,0.33499999999999996
CUST01099,Loyal Customers,-54,11,4918.5009,0.0,0.0,9,54,2,0.3190909090909091
CUST01100,Dormant and At Risk,-42,3,1186.4192,0.0,0.0,3,8,0,0.22666666666666666
CUST01101,Dormant and At Risk,10,1,637.6317,0.0,0.0,2,10,0,0.13
CUST01102,Loyal Customers,-6,8,3904.1554,0.0,0.0,7,37,0,0.2275
CUST01103,Loyal Customers,76,4,2001.4598,0.0,1.0,0,0,1,0.175
CUST01104,Loyal Customers,-59,7,3243.5382,0.0,1.0,8,28,0,0.3157142857142857
CUST01105,Dormant and At Risk,84,3,1094.3341,0.0,1.0,6,36,1,0.21
CUST01106,Dormant and At Risk,-14,2,1515.8953000000001,0.0,0.0,14,66,2,0.095
CUST01107,Discount Sensitive,91,2,703.7954,0.0,1.0,2,10,0,0.32
CUST01108,Loyal Customers,-8,5,2565.1431000000002,0.0,1.0,2,6,0,0.298
CUST01109,Discount Sensitive,-11,2,686.2559,0.5,0.0,7,41,1,0.355
CUST01110,Discount Sensitive,260,6,2316.5648,0.0,1.0,1,3,0,0.37333333333333335
CUST01111,High Value but Unhappy,95,7,5628.8632,0.0,3.0,1,6,1,0.2742857142857143
CUST01112,Discount Sensitive,-51,5,1942.9135,0.0,2.0,5,28,1,0.368
CUST01113,Loyal Customers,-20,7,2366.5950000000003,0.14285714285714285,2.0,8,32,0,0.33
CUST01114,Dormant and At Risk,147,1,549.0803999999999,0.0,0.0,1,4,0,0.34
CUST01115,High Value but Unhappy,-52,11,5354.283899999999,0.09090909090909091,5.0,4,11,0,0.29
CUST01116,Dormant and At Risk,-27,2,1963.9241999999997,0.0,1.0,7,41,0,0.16999999999999998
CUST01117,Champions,-32,10,5752.1439,0.0,0.0,7,30,0,0.269
CUST01118,Loyal Customers,-13,6,2075.3514,0.16666666666666666,2.0,0,0,1,0.3183333333333333
CUST01119,Dormant and At Risk,124,1,418.98879999999997,0.0,0.0,4,21,0,0.36
CUST01120,Loyal Customers,-51,5,2727.9206,0.2,1.0,7,33,2,0.20600000000000002
CUST01121,Discount Sensitive,-38,3,1379.7635,0.0,0.0,0,0,0,0.41333333333333333
CUST01122,Dormant and At Risk,-53,2,1353.3535,0.0,0.0,7,40,0,0.18
CUST01123,Dormant and At Risk,182,2,733.5409999999999,0.5,2.0,1,4,0,0.27
CUST01124,Discount Sensitive,172,9,4396.2451,0.0,0.0,9,33,0,0.34777777777777774
CUST01125,Dormant and At Risk,245,5,2944.2672000000002,0.2,3.0,2,11,1,0.288
CUST01126,Loyal Customers,-7,3,3124.6678,0.0,0.0,11,47,1,0.25333333333333335
CUST01127,Discount Sensitive,130,2,560.3057,0.0,0.0,1,5,0,0.325
CUST01128,Dormant and At Risk,182,1,875.8967,0.0,0.0,4,20,0,0.21
CUST01129,Dormant and At Risk,157,1,412.3417,0.0,0.0,7,34,0,0.39
CUST01130,Discount Sensitive,99,4,1735.1295999999998,0.0,2.0,6,33,0,0.3225
CUST01131,Loyal Customers,-45,5,2971.1957,0.0,3.0,4,19,2,0.252
CUST01132,Loyal Customers,-3,7,4893.4706,0.0,0.0,17,100,2,0.1842857142857143
CUST01133,Discount Sensitive,36,2,549.4184,0.0,0.0,9,42,0,0.30000000000000004
CUST01134,Loyal Customers,-60,8,4991.7519,0.125,2.0,13,51,0,0.28500000000000003
CUST01135,Dormant and At Risk,93,3,2527.4178,0.0,0.0,2,6,0,0.2733333333333334
CUST01136,High Value but Unhappy,-26,8,3631.1319000000003,0.125,5.0,1,6,0,0.25
CUST01137,Discount Sensitive,115,3,874.5847,0.3333333333333333,3.0,9,47,0,0.4466666666666667
CUST01138,Dormant and At Risk,134,5,1865.7933999999998,0.0,1.0,2,8,0,0.23399999999999999
CUST01139,Loyal Customers,-36,3,2583.0132,0.0,0.0,4,16,0,0.26666666666666666
CUST01140,Loyal Customers,-25,6,4088.5793999999996,0.0,1.0,3,14,0,0.26666666666666666
CUST01141,Dormant and At Risk,115,1,560.196,0.0,1.0,2,6,0,0.19
CUST01142,Dormant and At Risk,-3,3,1460.2331,0.0,0.0,19,99,1,0.29
CUST01143,Discount Sensitive,-13,3,1634.7009,0.0,0.0,1,4,0,0.31333333333333335
CUST01144,Loyal Customers,-51,5,3769.2907,0.2,1.0,6,17,0,0.26
CUST01145,Dormant and At Risk,183,3,1500.6632,0.0,1.0,2,11,1,0.20333333333333334
CUST01146,Loyal Customers,-27,7,4135.3028,0.0,0.0,12,34,0,0.3314285714285714
CUST01147,Loyal Customers,-51,8,4473.7151,0.25,2.0,12,60,0,0.345
CUST01148,High Value but Unhappy,128,9,5555.516500000001,0.1111111111111111,3.0,1,3,0,0.1388888888888889
CUST01149,Loyal Customers,-8,7,2592.8491,0.0,1.0,0,0,0,0.40285714285714286
CUST01150,Discount Sensitive,167,5,1745.8195999999998,0.2,1.0,3,13,0,0.31599999999999995
CUST01151,Dormant and At Risk,105,4,2690.5239,0.0,1.0,1,5,1,0.155
CUST01152,Champions,-48,9,7390.7381000000005,0.0,1.0,9,35,0,0.1988888888888889
CUST01153,Dormant and At Risk,33,1,428.65799999999996,1.0,1.0,7,36,1,0.4
CUST01154,Loyal Customers,-59,6,3214.8996,0.16666666666666666,0.0,11,49,3,0.305
CUST01155,Loyal Customers,-10,5,2033.8842000000002,0.4,2.0,12,35,0,0.35
CUST01156,Discount Sensitive,-17,5,1562.8224,0.0,0.0,5,20,0,0.382
CUST01157,Loyal Customers,-36,6,3240.4386,0.3333333333333333,2.0,7,42,1,0.25666666666666665
CUST01158,Loyal Customers,-46,4,3674.746,0.0,1.0,11,37,0,0.24
CUST01159,Loyal Customers,-54,7,3529.0928999999996,0.0,2.0,2,6,0,0.2785714285714286
CUST01160,Discount Sensitive,166,3,1076.0608000000002,0.0,1.0,2,7,0,0.43
CUST01161,Dormant and At Risk,154,5,3937.1746,0.2,2.0,5,24,0,0.21600000000000003
CUST01162,Loyal Customers,-21,3,2628.2565,0.0,0.0,1,4,0,0.21333333333333335
CUST01163,Dormant and At Risk,375,1,303.312,0.0,1.0,3,10,0,0.2
CUST01164,Dormant and At Risk,37,1,463.52639999999997,0.0,0.0,15,47,0,0.52
CUST01165,Dormant and At Risk,155,2,1228.7667,0.0,0.0,5,14,0,0.265
CUST01166,Loyal Customers,41,4,2605.8201,0.25,2.0,2,8,0,0.1875
CUST01167,Loyal Customers,-33,11,4988.9927,0.09090909090909091,1.0,3,8,0,0.3063636363636364
CUST01168,Dormant and At Risk,-53,3,1011.5278999999999,0.0,0.0,8,26,2,0.21333333333333335
CUST01169,Discount Sensitive,-13,2,1081.9008000000001,0.5,1.0,13,54,5,0.3
CUST01170,Dormant and At Risk,139,2,981.6346,0.0,1.0,2,11,0,0.24000000000000002
CUST01171,Discount Sensitive,-42,2,625.8097,0.0,0.0,3,17,0,0.455
CUST01172,Champions,-42,12,8933.743,0.0,0.0,4,22,0,0.24916666666666665
CUST01173,Champions,-35,7,5454.5262999999995,0.0,1.0,9,35,0,0.22714285714285715
CUST01174,Dormant and At Risk,89,3,1365.3004,0.0,1.0,10,51,1,0.25
CUST01175,Loyal Customers,-16,9,4935.3439,0.0,0.0,9,31,1,0.27666666666666667
CUST01176,Dormant and At Risk,215,1,73.01,0.0,0.0,6,35,1,0.51
CUST01177,Loyal Customers,-52,5,2349.8465,0.0,0.0,0,0,0,0.32
CUST01178,Discount Sensitive,67,3,904.4780000000001,0.0,0.0,10,59,1,0.32
CUST01179,Dormant and At Risk,108,1,429.46400000000006,0.0,0.0,5,13,0,0.2
CUST01180,Loyal Customers,-3,3,2239.3428,0.6666666666666666,2.0,2,10,1,0.24333333333333332
CUST01181,Dormant and At Risk,137,1,207.42399999999998,0.0,1.0,2,6,0,0.3
CUST01182,Loyal Customers,-48,6,3002.8338,0.0,0.0,8,33,0,0.26666666666666666
CUST01183,Loyal Customers,-36,4,2256.356,0.25,1.0,0,0,0,0.21250000000000002
CUST01184,Loyal Customers,-41,6,2426.4038,0.0,0.0,5,26,1,0.27999999999999997
CUST01185,Loyal Customers,-35,7,4970.8193,0.0,2.0,1,3,2,0.22285714285714286
CUST01186,Dormant and At Risk,153,3,2280.1535000000003,0.0,1.0,1,3,0,0.21666666666666667
CUST01187,Loyal Customers,-35,5,2534.7551000000003,0.0,1.0,3,13,0,0.332
CUST01188,Discount Sensitive,92,2,288.7596,0.5,2.0,14,35,3,0.5700000000000001
CUST01189,Dormant and At Risk,161,3,2848.6687999999995,0.0,1.0,7,34,0,0.14333333333333334
CUST01190,Loyal Customers,-26,5,3271.3635999999997,0.0,0.0,3,13,0,0.302
CUST01191,Dormant and At Risk,52,1,219.60530000000003,0.0,0.0,1,3,0,0.57
